filename,timestamp,mode,nsweeps,weighted_dbz,weather_class
NHB250802015304.RAWLUHU,2025-08-02 01:53:04,Short Range,8,28.46,Clear
NHB250802020007.RAWLUHX,2025-08-02 02:00:07,Long Range,4,28.11,Clear
NHB250802020303.RAWLUJ1,2025-08-02 02:03:03,Short Range,8,29.36,Clear
NHB250802021008.RAWLUJ4,2025-08-02 02:10:08,Long Range,4,27.55,Clear
NHB250802021304.RAWLUJ8,2025-08-02 02:13:04,Short Range,8,28.6,Clear
NHB250802022008.RAWLUJB,2025-08-02 02:20:08,Long Range,4,29.0,Clear
NHB250802022303.RAWLUJF,2025-08-02 02:23:03,Short Range,8,28.31,Clear
NHB250802023008.RAWLUJJ,2025-08-02 02:30:08,Long Range,4,28.13,Clear
NHB250802023303.RAWLUJN,2025-08-02 02:33:03,Short Range,8,27.94,Clear
NHB250802024008.RAWLUJS,2025-08-02 02:40:08,Long Range,4,27.75,Clear
NHB250802024303.RAWLUJW,2025-08-02 02:43:03,Short Range,8,27.94,Clear
NHB250802025008.RAWLUJZ,2025-08-02 02:50:08,Long Range,4,26.45,Clear
NHB250802025303.RAWLUK3,2025-08-02 02:53:03,Short Range,8,27.75,Clear
NHB250802030008.RAWLUK6,2025-08-02 03:00:08,Long Range,4,28.45,Clear
NHB250802030304.RAWLUKA,2025-08-02 03:03:04,Short Range,8,27.95,Clear
NHB250802031007.RAWLUKD,2025-08-02 03:10:07,Long Range,4,27.73,Clear
NHB250802031304.RAWLUKH,2025-08-02 03:13:04,Short Range,8,28.13,Clear
NHB250802032007.RAWLUKL,2025-08-02 03:20:07,Long Range,4,27.75,Clear
NHB250802032303.RAWLUKR,2025-08-02 03:23:03,Short Range,8,28.32,Clear
NHB250802033008.RAWLUKU,2025-08-02 03:30:08,Long Range,4,28.98,Clear
NHB250802033303.RAWLUKY,2025-08-02 03:33:03,Short Range,8,29.45,Clear
NHB250802034008.RAWLUL1,2025-08-02 03:40:08,Long Range,4,29.35,Clear
NHB250802034303.RAWLUL5,2025-08-02 03:43:03,Short Range,8,30.47,Light rain
NHB250802035008.RAWLUL8,2025-08-02 03:50:08,Long Range,4,29.7,Clear
NHB250802035304.RAWLULC,2025-08-02 03:53:04,Short Range,8,30.19,Light rain
NHB250802040008.RAWLULF,2025-08-02 04:00:08,Long Range,4,29.97,Clear
NHB250802040304.RAWLULK,2025-08-02 04:03:04,Short Range,8,30.71,Light rain
NHB250802041008.RAWLULN,2025-08-02 04:10:08,Long Range,4,29.76,Clear
NHB250802041304.RAWLULT,2025-08-02 04:13:04,Short Range,8,30.45,Light rain
NHB250802042009.RAWLULW,2025-08-02 04:20:09,Long Range,4,30.85,Light rain
NHB250802042303.RAWLUM0,2025-08-02 04:23:03,Short Range,8,31.67,Light rain
NHB250802043008.RAWLUM3,2025-08-02 04:30:08,Long Range,4,31.56,Light rain
NHB250802043303.RAWLUM7,2025-08-02 04:33:03,Short Range,8,32.28,Light rain
NHB250802044007.RAWLUMA,2025-08-02 04:40:07,Long Range,4,31.34,Light rain
NHB250802044304.RAWLUME,2025-08-02 04:43:04,Short Range,8,32.71,Light rain
NHB250802045008.RAWLUMH,2025-08-02 04:50:08,Long Range,4,31.93,Light rain
NHB250802045304.RAWLUMM,2025-08-02 04:53:04,Short Range,8,32.25,Light rain
NHB250802050007.RAWLUMR,2025-08-02 05:00:07,Long Range,4,31.39,Light rain
NHB250802050303.RAWLUMV,2025-08-02 05:03:03,Short Range,8,32.88,Light rain
NHB250802051008.RAWLUMY,2025-08-02 05:10:08,Long Range,4,34.8,Light rain
NHB250802051304.RAWLUN2,2025-08-02 05:13:04,Short Range,8,36.02,Light rain
NHB250802052007.RAWLUN5,2025-08-02 05:20:07,Long Range,4,36.35,Light rain
NHB250802052303.RAWLUN9,2025-08-02 05:23:03,Short Range,8,36.63,Light rain
NHB250802053008.RAWLUNC,2025-08-02 05:30:08,Long Range,4,36.01,Light rain
NHB250802053304.RAWLUNG,2025-08-02 05:33:04,Short Range,8,37.16,Light rain
NHB250802054008.RAWLUNK,2025-08-02 05:40:08,Long Range,4,34.49,Light rain
NHB250802054303.RAWLUNP,2025-08-02 05:43:03,Short Range,8,35.68,Light rain
NHB250802055007.RAWLUNT,2025-08-02 05:50:07,Long Range,4,33.0,Light rain
NHB250802055303.RAWLUNX,2025-08-02 05:53:03,Short Range,8,34.96,Light rain
NHB250802060009.RAWLUP0,2025-08-02 06:00:09,Long Range,4,33.14,Light rain
NHB250802060303.RAWLUP4,2025-08-02 06:03:03,Short Range,8,34.3,Light rain
NHB250802061007.RAWLUP7,2025-08-02 06:10:07,Long Range,4,33.45,Light rain
NHB250802061304.RAWLUPB,2025-08-02 06:13:04,Short Range,8,34.58,Light rain
NHB250802062008.RAWLUPE,2025-08-02 06:20:08,Long Range,4,32.39,Light rain
NHB250802062304.RAWLUPJ,2025-08-02 06:23:04,Short Range,8,33.18,Light rain
NHB250802063007.RAWLUPM,2025-08-02 06:30:07,Long Range,4,33.24,Light rain
NHB250802063303.RAWLUPS,2025-08-02 06:33:03,Short Range,8,35.29,Light rain
NHB250802064007.RAWLUPV,2025-08-02 06:40:07,Long Range,4,35.02,Light rain
NHB250802064304.RAWLUPZ,2025-08-02 06:43:04,Short Range,8,33.29,Light rain
NHB250802065007.RAWLUR2,2025-08-02 06:50:07,Long Range,4,35.0,Light rain
NHB250802065303.RAWLUR6,2025-08-02 06:53:03,Short Range,8,36.27,Light rain
NHB250802070008.RAWLUR9,2025-08-02 07:00:08,Long Range,4,36.5,Light rain
NHB250802070304.RAWLURD,2025-08-02 07:03:04,Short Range,8,37.32,Light rain
NHB250802071008.RAWLURG,2025-08-02 07:10:08,Long Range,4,38.53,Light rain
NHB250802071303.RAWLURL,2025-08-02 07:13:03,Short Range,8,40.19,Moderate rain
NHB250802072007.RAWLURP,2025-08-02 07:20:07,Long Range,4,40.26,Moderate rain
NHB250802072303.RAWLURU,2025-08-02 07:23:03,Short Range,8,40.0,Moderate rain
NHB250802073007.RAWLURX,2025-08-02 07:30:07,Long Range,4,39.54,Light rain
NHB250802073304.RAWLUS1,2025-08-02 07:33:04,Short Range,8,41.2,Moderate rain
NHB250802074007.RAWLUS4,2025-08-02 07:40:07,Long Range,4,40.25,Moderate rain
NHB250802074304.RAWLUS8,2025-08-02 07:43:04,Short Range,8,41.04,Moderate rain
NHB250802075008.RAWLUSB,2025-08-02 07:50:08,Long Range,4,40.77,Moderate rain
NHB250802075303.RAWLUSF,2025-08-02 07:53:03,Short Range,8,41.92,Moderate rain
NHB250802080008.RAWLUSJ,2025-08-02 08:00:08,Long Range,4,43.72,Moderate rain
NHB250802080304.RAWLUSN,2025-08-02 08:03:04,Short Range,8,40.96,Moderate rain
NHB250802081007.RAWLUSS,2025-08-02 08:10:07,Long Range,4,42.45,Moderate rain
NHB250802081303.RAWLUSW,2025-08-02 08:13:03,Short Range,8,42.14,Moderate rain
NHB250802082007.RAWLUSZ,2025-08-02 08:20:07,Long Range,4,41.76,Moderate rain
NHB250802082304.RAWLUT3,2025-08-02 08:23:04,Short Range,8,41.63,Moderate rain
NHB250802083007.RAWLUT6,2025-08-02 08:30:07,Long Range,4,40.86,Moderate rain
NHB250802083303.RAWLUTA,2025-08-02 08:33:03,Short Range,8,40.45,Moderate rain
NHB250802084007.RAWLUTD,2025-08-02 08:40:07,Long Range,4,40.42,Moderate rain
NHB250802084304.RAWLUTH,2025-08-02 08:43:04,Short Range,8,41.36,Moderate rain
NHB250802085007.RAWLUTL,2025-08-02 08:50:07,Long Range,4,43.02,Moderate rain
NHB250802085303.RAWLUTR,2025-08-02 08:53:03,Short Range,8,44.06,Moderate rain
NHB250802090008.RAWLUTU,2025-08-02 09:00:08,Long Range,4,44.66,Moderate rain
NHB250802090303.RAWLUTY,2025-08-02 09:03:03,Short Range,8,45.49,Moderate rain
NHB250802091008.RAWLUU1,2025-08-02 09:10:08,Long Range,4,45.01,Moderate rain
NHB250802091304.RAWLUU5,2025-08-02 09:13:04,Short Range,8,45.26,Moderate rain
NHB250802092007.RAWLUU8,2025-08-02 09:20:07,Long Range,4,44.95,Moderate rain
NHB250802092305.RAWLUUC,2025-08-02 09:23:05,Short Range,8,45.66,Moderate rain
NHB250802093008.RAWLUUF,2025-08-02 09:30:08,Long Range,4,45.23,Moderate rain
NHB250802093303.RAWLUUK,2025-08-02 09:33:03,Short Range,8,45.67,Moderate rain
NHB250802094008.RAWLUUN,2025-08-02 09:40:08,Long Range,4,46.59,Moderate rain
NHB250802094304.RAWLUUT,2025-08-02 09:43:04,Short Range,8,47.37,Moderate rain
NHB250802095008.RAWLUUW,2025-08-02 09:50:08,Long Range,4,48.03,Heavy rain
NHB250802095303.RAWLUV0,2025-08-02 09:53:03,Short Range,8,49.36,Heavy rain
NHB250802100008.RAWLUV3,2025-08-02 10:00:08,Long Range,4,48.86,Heavy rain
NHB250802100303.RAWLUV7,2025-08-02 10:03:03,Short Range,8,50.62,Heavy rain
NHB250802101008.RAWLUVA,2025-08-02 10:10:08,Long Range,4,48.99,Heavy rain
NHB250802101303.RAWLUVE,2025-08-02 10:13:03,Short Range,8,50.92,Heavy rain
NHB250802102008.RAWLUVH,2025-08-02 10:20:08,Long Range,4,51.12,Heavy rain
NHB250802102303.RAWLUVM,2025-08-02 10:23:03,Short Range,8,54.3,Heavy rain
NHB250802103007.RAWLUVR,2025-08-02 10:30:07,Long Range,4,52.61,Heavy rain
NHB250802103303.RAWLUVV,2025-08-02 10:33:03,Short Range,8,53.64,Heavy rain
NHB250802104007.RAWLUVY,2025-08-02 10:40:07,Long Range,4,52.63,Heavy rain
NHB250802104305.RAWLUW2,2025-08-02 10:43:05,Short Range,8,52.09,Heavy rain
NHB250802105008.RAWLUW5,2025-08-02 10:50:08,Long Range,4,51.06,Heavy rain
NHB250802105303.RAWLUW9,2025-08-02 10:53:03,Short Range,8,53.73,Heavy rain
NHB250802110007.RAWLUWC,2025-08-02 11:00:07,Long Range,4,52.99,Heavy rain
NHB250802110304.RAWLUWG,2025-08-02 11:03:04,Short Range,8,54.91,Heavy rain
NHB250802111008.RAWLUWK,2025-08-02 11:10:08,Long Range,4,52.45,Heavy rain
NHB250802111303.RAWLUWP,2025-08-02 11:13:03,Short Range,8,52.66,Heavy rain
NHB250802112008.RAWLUWT,2025-08-02 11:20:08,Long Range,4,51.22,Heavy rain
NHB250802112303.RAWLUWX,2025-08-02 11:23:03,Short Range,8,52.54,Heavy rain
NHB250802113007.RAWLUX0,2025-08-02 11:30:07,Long Range,4,51.61,Heavy rain
NHB250802113303.RAWLUX4,2025-08-02 11:33:03,Short Range,8,53.96,Heavy rain
NHB250802114008.RAWLUX7,2025-08-02 11:40:08,Long Range,4,50.24,Heavy rain
NHB250802114304.RAWLUXB,2025-08-02 11:43:04,Short Range,8,53.03,Heavy rain
NHB250802115008.RAWLUXE,2025-08-02 11:50:08,Long Range,4,46.92,Moderate rain
NHB250802115303.RAWLUXJ,2025-08-02 11:53:03,Short Range,8,51.42,Heavy rain
NHB250802120008.RAWLUXM,2025-08-02 12:00:08,Long Range,4,47.37,Moderate rain
NHB250802120303.RAWLUXS,2025-08-02 12:03:03,Short Range,8,51.31,Heavy rain
NHB250802121008.RAWLUXV,2025-08-02 12:10:08,Long Range,4,46.7,Moderate rain
NHB250802121304.RAWLUXZ,2025-08-02 12:13:04,Short Range,8,50.33,Heavy rain
NHB250802122007.RAWLUY2,2025-08-02 12:20:07,Long Range,4,46.11,Moderate rain
NHB250802122303.RAWLUY6,2025-08-02 12:23:03,Short Range,8,50.47,Heavy rain
NHB250802123008.RAWLUY9,2025-08-02 12:30:08,Long Range,4,47.21,Moderate rain
NHB250802123303.RAWLUYD,2025-08-02 12:33:03,Short Range,8,48.44,Heavy rain
NHB250802124008.RAWLUYG,2025-08-02 12:40:08,Long Range,4,43.99,Moderate rain
NHB250802124304.RAWLUYL,2025-08-02 12:43:04,Short Range,8,46.95,Moderate rain
NHB250802125008.RAWLUYP,2025-08-02 12:50:08,Long Range,4,42.73,Moderate rain
NHB250802125303.RAWLUYU,2025-08-02 12:53:03,Short Range,8,46.59,Moderate rain
NHB250802130007.RAWLUYX,2025-08-02 13:00:07,Long Range,4,41.59,Moderate rain
NHB250802130303.RAWLUZ1,2025-08-02 13:03:03,Short Range,8,42.45,Moderate rain
NHB250802131008.RAWLUZ4,2025-08-02 13:10:08,Long Range,4,38.45,Light rain
NHB250802131304.RAWLUZ8,2025-08-02 13:13:04,Short Range,8,37.72,Light rain
NHB250802132008.RAWLUZB,2025-08-02 13:20:08,Long Range,4,36.27,Light rain
NHB250802132304.RAWLUZF,2025-08-02 13:23:04,Short Range,8,35.49,Light rain
NHB250802133008.RAWLUZJ,2025-08-02 13:30:08,Long Range,4,34.83,Light rain
NHB250802133303.RAWLUZN,2025-08-02 13:33:03,Short Range,8,34.23,Light rain
NHB250802134008.RAWLUZS,2025-08-02 13:40:08,Long Range,4,33.87,Light rain
NHB250802134305.RAWLUZW,2025-08-02 13:43:05,Short Range,8,33.83,Light rain
NHB250802135008.RAWLUZZ,2025-08-02 13:50:08,Long Range,4,34.27,Light rain
NHB250802135303.RAWLV03,2025-08-02 13:53:03,Short Range,8,33.4,Light rain
NHB250802140008.RAWLV06,2025-08-02 14:00:08,Long Range,4,33.13,Light rain
NHB250802140303.RAWLV0A,2025-08-02 14:03:03,Short Range,8,33.0,Light rain
NHB250802141009.RAWLV0D,2025-08-02 14:10:09,Long Range,4,33.45,Light rain
NHB250802141304.RAWLV0H,2025-08-02 14:13:04,Short Range,8,33.4,Light rain
NHB250802142008.RAWLV0L,2025-08-02 14:20:08,Long Range,4,33.74,Light rain
NHB250802142304.RAWLV0R,2025-08-02 14:23:04,Short Range,8,32.09,Light rain
NHB250802143008.RAWLV0U,2025-08-02 14:30:08,Long Range,4,32.5,Light rain
NHB250802143303.RAWLV0Y,2025-08-02 14:33:03,Short Range,8,31.86,Light rain
NHB250802144008.RAWLV11,2025-08-02 14:40:08,Long Range,4,32.77,Light rain
NHB250802144303.RAWLV15,2025-08-02 14:43:03,Short Range,8,31.16,Light rain
NHB250802145008.RAWLV18,2025-08-02 14:50:08,Long Range,4,32.13,Light rain
NHB250802145303.RAWLV1C,2025-08-02 14:53:03,Short Range,8,29.36,Clear
NHB250802150008.RAWLV1F,2025-08-02 15:00:08,Long Range,4,32.93,Light rain
NHB250802150304.RAWLV1K,2025-08-02 15:03:04,Short Range,8,28.01,Clear
NHB250802151008.RAWLV1N,2025-08-02 15:10:08,Long Range,4,31.46,Light rain
NHB250802151303.RAWLV1T,2025-08-02 15:13:03,Short Range,8,25.95,Clear
NHB250802152008.RAWLV1W,2025-08-02 15:20:08,Long Range,4,29.74,Clear
NHB250802152304.RAWLV20,2025-08-02 15:23:04,Short Range,8,24.2,Clear
NHB250802153009.RAWLV23,2025-08-02 15:30:09,Long Range,4,28.45,Clear
NHB250802153304.RAWLV27,2025-08-02 15:33:04,Short Range,8,24.1,Clear
NHB250802154008.RAWLV2A,2025-08-02 15:40:08,Long Range,4,28.14,Clear
NHB250802154304.RAWLV2E,2025-08-02 15:43:04,Short Range,8,23.88,Clear
NHB250802155007.RAWLV2H,2025-08-02 15:50:07,Long Range,4,26.6,Clear
NHB250802155304.RAWLV2M,2025-08-02 15:53:04,Short Range,8,23.33,Clear
NHB250802160008.RAWLV2R,2025-08-02 16:00:08,Long Range,4,26.54,Clear
NHB250802160304.RAWLV2V,2025-08-02 16:03:04,Short Range,8,23.21,Clear
NHB250802161008.RAWLV2Y,2025-08-02 16:10:08,Long Range,4,25.14,Clear
NHB250802161304.RAWLV32,2025-08-02 16:13:04,Short Range,8,24.07,Clear
NHB250802162008.RAWLV35,2025-08-02 16:20:08,Long Range,4,24.52,Clear
NHB250802162303.RAWLV39,2025-08-02 16:23:03,Short Range,8,23.26,Clear
NHB250802163009.RAWLV3C,2025-08-02 16:30:09,Long Range,4,24.23,Clear
NHB250802163304.RAWLV3G,2025-08-02 16:33:04,Short Range,8,24.19,Clear
NHB250802164008.RAWLV3K,2025-08-02 16:40:08,Long Range,4,24.54,Clear
NHB250802164303.RAWLV3P,2025-08-02 16:43:03,Short Range,8,23.89,Clear
NHB250802165008.RAWLV3T,2025-08-02 16:50:08,Long Range,4,24.72,Clear
NHB250802165303.RAWLV3X,2025-08-02 16:53:03,Short Range,8,23.87,Clear
NHB250802170008.RAWLV40,2025-08-02 17:00:08,Long Range,4,25.75,Clear
NHB250802170303.RAWLV44,2025-08-02 17:03:03,Short Range,8,23.12,Clear
NHB250802171008.RAWLV47,2025-08-02 17:10:08,Long Range,4,27.59,Clear
NHB250802171303.RAWLV4B,2025-08-02 17:13:03,Short Range,8,23.71,Clear
NHB250802172008.RAWLV4E,2025-08-02 17:20:08,Long Range,4,26.21,Clear
NHB250802172303.RAWLV4J,2025-08-02 17:23:03,Short Range,8,22.89,Clear
NHB250802173008.RAWLV4M,2025-08-02 17:30:08,Long Range,4,26.63,Clear
NHB250802173304.RAWLV4S,2025-08-02 17:33:04,Short Range,8,22.34,Clear
NHB250802174008.RAWLV4V,2025-08-02 17:40:08,Long Range,4,26.48,Clear
NHB250802174303.RAWLV4Z,2025-08-02 17:43:03,Short Range,8,21.82,Clear
NHB250802175008.RAWLV52,2025-08-02 17:50:08,Long Range,4,24.59,Clear
NHB250802175303.RAWLV56,2025-08-02 17:53:03,Short Range,8,21.48,Clear
NHB250802180007.RAWLV59,2025-08-02 18:00:07,Long Range,4,25.75,Clear
NHB250802180303.RAWLV5D,2025-08-02 18:03:03,Short Range,8,19.95,Clear
NHB250802181008.RAWLV5G,2025-08-02 18:10:08,Long Range,4,24.95,Clear
NHB250802181304.RAWLV5L,2025-08-02 18:13:04,Short Range,8,20.13,Clear
NHB250802182008.RAWLV5P,2025-08-02 18:20:08,Long Range,4,25.13,Clear
NHB250802182304.RAWLV5U,2025-08-02 18:23:04,Short Range,8,20.54,Clear
NHB250802183008.RAWLV5X,2025-08-02 18:30:08,Long Range,4,24.39,Clear
NHB250802183304.RAWLV61,2025-08-02 18:33:04,Short Range,8,20.61,Clear
NHB250802184008.RAWLV64,2025-08-02 18:40:08,Long Range,4,22.94,Clear
NHB250802184303.RAWLV68,2025-08-02 18:43:03,Short Range,8,19.98,Clear
NHB250802185008.RAWLV6B,2025-08-02 18:50:08,Long Range,4,23.79,Clear
NHB250802185304.RAWLV6F,2025-08-02 18:53:04,Short Range,8,20.89,Clear
NHB250802190008.RAWLV6J,2025-08-02 19:00:08,Long Range,4,27.93,Clear
NHB250802190304.RAWLV6N,2025-08-02 19:03:04,Short Range,8,20.38,Clear
NHB250802191007.RAWLV6S,2025-08-02 19:10:07,Long Range,4,23.25,Clear
NHB250802191304.RAWLV6W,2025-08-02 19:13:04,Short Range,8,20.98,Clear
NHB250802192009.RAWLV6Z,2025-08-02 19:20:09,Long Range,4,24.12,Clear
NHB250802192304.RAWLV73,2025-08-02 19:23:04,Short Range,8,21.61,Clear
NHB250802193009.RAWLV76,2025-08-02 19:30:09,Long Range,4,23.71,Clear
NHB250802193303.RAWLV7A,2025-08-02 19:33:03,Short Range,8,20.42,Clear
NHB250802194007.RAWLV7D,2025-08-02 19:40:07,Long Range,4,24.77,Clear
NHB250802194304.RAWLV7H,2025-08-02 19:43:04,Short Range,8,21.69,Clear
NHB250802195008.RAWLV7L,2025-08-02 19:50:08,Long Range,4,25.92,Clear
NHB250802195303.RAWLV7R,2025-08-02 19:53:03,Short Range,8,21.4,Clear
NHB250802200007.RAWLV7U,2025-08-02 20:00:07,Long Range,4,23.2,Clear
NHB250802200303.RAWLV7Y,2025-08-02 20:03:03,Short Range,8,20.91,Clear
NHB250802201008.RAWLV81,2025-08-02 20:10:08,Long Range,4,21.91,Clear
NHB250802201304.RAWLV85,2025-08-02 20:13:04,Short Range,8,21.2,Clear
NHB250802202008.RAWLV88,2025-08-02 20:20:08,Long Range,4,22.79,Clear
NHB250802202304.RAWLV8C,2025-08-02 20:23:04,Short Range,8,20.96,Clear
NHB250802203008.RAWLV8F,2025-08-02 20:30:08,Long Range,4,22.3,Clear
NHB250802203305.RAWLV8K,2025-08-02 20:33:05,Short Range,8,21.73,Clear
NHB250802204008.RAWLV8N,2025-08-02 20:40:08,Long Range,4,24.19,Clear
NHB250802204304.RAWLV8T,2025-08-02 20:43:04,Short Range,8,21.67,Clear
NHB250802205008.RAWLV8W,2025-08-02 20:50:08,Long Range,4,24.87,Clear
NHB250802205304.RAWLV90,2025-08-02 20:53:04,Short Range,8,22.8,Clear
NHB250802210007.RAWLV93,2025-08-02 21:00:07,Long Range,4,25.39,Clear
NHB250802210303.RAWLV97,2025-08-02 21:03:03,Short Range,8,22.13,Clear
NHB250802211008.RAWLV9A,2025-08-02 21:10:08,Long Range,4,25.72,Clear
NHB250802211304.RAWLV9E,2025-08-02 21:13:04,Short Range,8,22.1,Clear
NHB250802212008.RAWLV9H,2025-08-02 21:20:08,Long Range,4,27.25,Clear
NHB250802212303.RAWLV9M,2025-08-02 21:23:03,Short Range,8,22.8,Clear
NHB250802213008.RAWLV9R,2025-08-02 21:30:08,Long Range,4,28.07,Clear
NHB250802213303.RAWLV9V,2025-08-02 21:33:03,Short Range,8,23.83,Clear
NHB250802214008.RAWLV9Y,2025-08-02 21:40:08,Long Range,4,26.95,Clear
NHB250802214304.RAWLVA2,2025-08-02 21:43:04,Short Range,8,23.81,Clear
NHB250802215007.RAWLVA5,2025-08-02 21:50:07,Long Range,4,26.21,Clear
NHB250802215304.RAWLVA9,2025-08-02 21:53:04,Short Range,8,24.11,Clear
NHB250802220008.RAWLVAC,2025-08-02 22:00:08,Long Range,4,26.66,Clear
NHB250802220304.RAWLVAG,2025-08-02 22:03:04,Short Range,8,25.61,Clear
NHB250802221007.RAWLVAK,2025-08-02 22:10:07,Long Range,4,27.46,Clear
NHB250802221304.RAWLVAP,2025-08-02 22:13:04,Short Range,8,26.47,Clear
NHB250802222007.RAWLVAT,2025-08-02 22:20:07,Long Range,4,38.53,Light rain
NHB250802222304.RAWLVAX,2025-08-02 22:23:04,Short Range,8,26.92,Clear
NHB250802223008.RAWLVB0,2025-08-02 22:30:08,Long Range,4,25.69,Clear
NHB250802223304.RAWLVB4,2025-08-02 22:33:04,Short Range,8,25.91,Clear
NHB250802224007.RAWLVB7,2025-08-02 22:40:07,Long Range,4,30.49,Light rain
NHB250802224304.RAWLVBB,2025-08-02 22:43:04,Short Range,8,28.09,Clear
NHB250802225007.RAWLVBE,2025-08-02 22:50:07,Long Range,4,29.8,Clear
NHB250802225303.RAWLVBJ,2025-08-02 22:53:03,Short Range,8,26.5,Clear
NHB250802230008.RAWLVBM,2025-08-02 23:00:08,Long Range,4,28.81,Clear
NHB250802230303.RAWLVBS,2025-08-02 23:03:03,Short Range,8,26.89,Clear
NHB250802231008.RAWLVBV,2025-08-02 23:10:08,Long Range,4,29.29,Clear
NHB250802231304.RAWLVBZ,2025-08-02 23:13:04,Short Range,8,26.89,Clear
NHB250802232008.RAWLVC2,2025-08-02 23:20:08,Long Range,4,29.25,Clear
NHB250802232303.RAWLVC6,2025-08-02 23:23:03,Short Range,8,27.37,Clear
NHB250802233008.RAWLVC9,2025-08-02 23:30:08,Long Range,4,28.82,Clear
NHB250802233303.RAWLVCD,2025-08-02 23:33:03,Short Range,8,27.4,Clear
NHB250802234008.RAWLVCG,2025-08-02 23:40:08,Long Range,4,27.62,Clear
NHB250802234303.RAWLVCL,2025-08-02 23:43:03,Short Range,8,26.5,Clear
NHB250802235008.RAWLVCP,2025-08-02 23:50:08,Long Range,4,26.37,Clear
NHB250802235303.RAWLVCU,2025-08-02 23:53:03,Short Range,8,26.58,Clear
NHB250803000008.RAWLVCX,2025-08-03 00:00:08,Long Range,4,26.7,Clear
NHB250803000303.RAWLVD1,2025-08-03 00:03:03,Short Range,8,27.02,Clear
NHB250803001008.RAWLVD4,2025-08-03 00:10:08,Long Range,4,28.41,Clear
NHB250803001303.RAWLVD8,2025-08-03 00:13:03,Short Range,8,27.27,Clear
NHB250803002008.RAWLVDB,2025-08-03 00:20:08,Long Range,4,27.79,Clear
NHB250803002303.RAWLVDF,2025-08-03 00:23:03,Short Range,8,26.9,Clear
NHB250803003008.RAWLVDJ,2025-08-03 00:30:08,Long Range,4,27.17,Clear
NHB250803003304.RAWLVDN,2025-08-03 00:33:04,Short Range,8,28.02,Clear
NHB250803004008.RAWLVDS,2025-08-03 00:40:08,Long Range,4,29.26,Clear
NHB250803004303.RAWLVDW,2025-08-03 00:43:03,Short Range,8,28.0,Clear
NHB250803005008.RAWLVDZ,2025-08-03 00:50:08,Long Range,4,29.01,Clear
NHB250803005304.RAWLVE3,2025-08-03 00:53:04,Short Range,8,27.28,Clear
NHB250803010008.RAWLVE6,2025-08-03 01:00:08,Long Range,4,28.53,Clear
NHB250803010304.RAWLVEA,2025-08-03 01:03:04,Short Range,8,28.47,Clear
NHB250803011008.RAWLVED,2025-08-03 01:10:08,Long Range,4,28.41,Clear
NHB250803011303.RAWLVEH,2025-08-03 01:13:03,Short Range,8,27.53,Clear
NHB250803012008.RAWLVEL,2025-08-03 01:20:08,Long Range,4,27.8,Clear
NHB250803012304.RAWLVER,2025-08-03 01:23:04,Short Range,8,29.11,Clear
NHB250803013008.RAWLVEU,2025-08-03 01:30:08,Long Range,4,27.95,Clear
NHB250803013303.RAWLVEY,2025-08-03 01:33:03,Short Range,8,28.82,Clear
NHB250803014007.RAWLVF1,2025-08-03 01:40:07,Long Range,4,28.7,Clear
NHB250803014303.RAWLVF5,2025-08-03 01:43:03,Short Range,8,28.8,Clear
NHB250803015007.RAWLVF8,2025-08-03 01:50:07,Long Range,4,27.79,Clear
NHB250803015303.RAWLVFC,2025-08-03 01:53:03,Short Range,8,27.71,Clear
NHB250803020008.RAWLVFF,2025-08-03 02:00:08,Long Range,4,28.23,Clear
NHB250803020304.RAWLVFK,2025-08-03 02:03:04,Short Range,8,27.12,Clear
NHB250803021008.RAWLVFN,2025-08-03 02:10:08,Long Range,4,27.77,Clear
NHB250803021304.RAWLVFT,2025-08-03 02:13:04,Short Range,8,28.33,Clear
NHB250803022008.RAWLVFW,2025-08-03 02:20:08,Long Range,4,28.12,Clear
NHB250803022304.RAWLVG0,2025-08-03 02:23:04,Short Range,8,27.53,Clear
NHB250803023008.RAWLVG3,2025-08-03 02:30:08,Long Range,4,28.77,Clear
NHB250803023303.RAWLVG7,2025-08-03 02:33:03,Short Range,8,27.02,Clear
NHB250803024008.RAWLVGA,2025-08-03 02:40:08,Long Range,4,30.18,Light rain
NHB250803024304.RAWLVGE,2025-08-03 02:43:04,Short Range,8,27.49,Clear
NHB250803025008.RAWLVGH,2025-08-03 02:50:08,Long Range,4,28.02,Clear
NHB250803025305.RAWLVGM,2025-08-03 02:53:05,Short Range,8,28.93,Clear
NHB250803030008.RAWLVGR,2025-08-03 03:00:08,Long Range,4,28.57,Clear
NHB250803030303.RAWLVGV,2025-08-03 03:03:03,Short Range,8,28.06,Clear
NHB250803031008.RAWLVGY,2025-08-03 03:10:08,Long Range,4,27.95,Clear
NHB250803031303.RAWLVH2,2025-08-03 03:13:03,Short Range,8,28.16,Clear
NHB250803032008.RAWLVH5,2025-08-03 03:20:08,Long Range,4,29.39,Clear
NHB250803032303.RAWLVH9,2025-08-03 03:23:03,Short Range,8,30.97,Light rain
NHB250803033008.RAWLVHC,2025-08-03 03:30:08,Long Range,4,30.82,Light rain
NHB250803033304.RAWLVHG,2025-08-03 03:33:04,Short Range,8,30.98,Light rain
NHB250803034008.RAWLVHK,2025-08-03 03:40:08,Long Range,4,30.22,Light rain
NHB250803034304.RAWLVHP,2025-08-03 03:43:04,Short Range,8,30.66,Light rain
